,loss,accuracy,val_loss,val_accuracy
0,69.1321029663086,0.5713056921958923,33.41306686401367,0.8223999738693237
1,22.652509689331055,0.8696296811103821,34.661563873291016,0.8490666747093201
2,16.321455001831055,0.9104515910148621,38.37171173095703,0.8533333539962769
3,12.507096290588379,0.9332869648933411,38.89515686035156,0.8741333484649658
4,10.651552200317383,0.9457476139068604,39.6651611328125,0.8778666853904724
5,8.08193588256836,0.958025336265564,41.74132537841797,0.883733332157135
6,7.766258716583252,0.9612823128700256,34.2000617980957,0.8917333483695984
7,6.5455169677734375,0.9671924114227295,38.836753845214844,0.904533326625824
8,5.579499244689941,0.9724804162979126,37.06435012817383,0.9034666419029236
9,5.187475204467773,0.9735233783721924,39.42233657836914,0.897599995136261
10,4.460638523101807,0.9780246019363403,33.937530517578125,0.9151999950408936
11,3.7865328788757324,0.9800007343292236,41.808189392089844,0.8933333158493042
12,4.062236309051514,0.9803667068481445,46.67917251586914,0.8944000005722046
13,3.704373598098755,0.982708752155304,40.95830154418945,0.904533326625824
14,3.219465970993042,0.9843006730079651,42.93514633178711,0.8992000222206116
